player_id,name,current_club_id,country_of_citizenship,date_of_birth,position,foot,height_in_cm
160742,Raif Husic,86,Germany,1996-02-05,Goalkeeper,Left,190
155379,Yannik Schulze,42,Germany,1995-02-05,Midfield,Right,186
155377,Fabian Pietler,42,Germany,1994-01-07,Midfield,Right,176
193051,Niklas Teichgräber,42,Germany,1996-02-07,Defender,Left,178
2805,Christian Pander,42,Germany,1983-08-28,Defender,,0
5966,Marius Stankevicius,42,Lithuania,1981-07-15,Defender,Right,190
110885,Florian Ballas,42,Germany,1993-01-08,Defender,Both,196
2950,Robert Almer,42,Austria,1984-03-20,Goalkeeper,Left,194
2306,Markus Miller,42,Germany,1982-04-08,Goalkeeper,Right,189
29351,Bocundji Ca,1421,Guinea-Bissau,1986-12-28,Midfield,Right,172
286378,Sacha Bastien,1421,France,1995-01-22,Goalkeeper,Right,196
126530,Enzo Réale,1158,France,1991-10-07,Midfield,Right,175
141761,Cheick Touré,1158,Cote d'Ivoire,1992-12-16,Defender,Right,186
5576,Fabien Audard,1158,France,1978-03-28,Goalkeeper,Left,188
93701,Christopher Glombard,1421,Martinique,1989-06-05,Defender,Right,180
27900,Mensur Mujdza,60,Bosnia-Herzegovina,1984-03-28,Defender,Right,185
59196,Philipp Zulechner,60,Austria,1990-04-12,Attack,Right,182
9697,Pavel Krmas,60,Czech Republic,1980-03-03,Defender,Both,193
90317,Daniel Batz,60,Germany,1991-01-12,Goalkeeper,Both,191
181376,Wesley Jobello,244,Martinique,1994-01-23,Attack,Right,180
5645,Benoît Cheyrou,244,France,1981-05-03,Midfield,Left,182
43907,André-Pierre Gignac,244,France,1985-12-05,Attack,Right,189
83983,Lucas Mendes,244,Brazil,1990-07-03,Defender,Left,184
203748,Maxence Chapuis,618,France,1994-04-09,Defender,Right,186
34579,Srdjan Lakic,127,Croatia,1983-10-02,Attack,,0
51069,Stefan Kutschke,127,Germany,1988-11-03,Attack,Right,194
51190,Marc Vucinovic,127,Germany,,Attack,Right,178
32845,Moritz Stoppelkamp,127,Germany,1986-12-11,Attack,Right,180
16743,Daniel Brückner,127,Germany,1981-02-14,Defender,Left,183
93571,Florian Hartherz,127,Germany,1993-05-29,Defender,Left,187
75680,Thomas Bertels,127,Germany,1986-11-05,Defender,Left,193
244280,Tim Welker,127,Germany,1993-09-08,Defender,Right,188
54964,Patrick Ziegler,127,Germany,1990-02-09,Defender,Right,187
41523,Nico Burchert,127,Germany,1987-06-24,Goalkeeper,Left,192
2201,Lukas Kruse,127,Germany,1983-07-09,Goalkeeper,Right,185
94167,Jerome Kiesewetter,79,United States,1993-02-09,Attack,Right,183
195781,Mirnes Pepic,127,Montenegro,1995-12-19,Midfield,Right,178
202836,Yaffa Yusupha,24,The Gambia,1996-12-31,Attack,Left,183
82367,Petar Sliskovic,39,Croatia,1991-02-21,Attack,Right,193
125315,Daniel Lück,127,Germany,1991-05-18,Goalkeeper,,0
18543,Víctor Montaño,969,Colombia,1984-05-01,Attack,Right,180
58516,Lucas Barrios,969,Paraguay,1984-11-13,Attack,Right,189
57337,Karim Aït-Fana,969,Morocco,1989-02-25,Attack,Right,175
691,Simon Rolfes,15,Germany,1982-01-21,Midfield,Left,191
361035,Teddy Chaouche,969,France,1996-02-07,Midfield,Right,175
34026,Siaka Tiéné,969,Cote d'Ivoire,1982-02-22,Defender,Left,177
53534,Julian Koch,39,Germany,1990-11-11,Midfield,Right,184
93552,Benedikt Saller,39,Germany,1992-09-22,Defender,Right,179
153184,Fabian Kalig,39,Germany,1993-03-28,Defender,Right,180
153198,Damian Roßbach,39,Germany,1993-02-27,Defender,Left,187
6645,Tranquillo Barnetta,33,Switzerland,1985-05-22,Attack,,0
161544,Pascal Itter,33,Germany,1995-04-03,Defender,Right,177
41663,Chinedu Obasi,33,Nigeria,1986-06-01,Attack,Right,188
1139,Nikolce Noveski,39,North Macedonia,1979-04-28,Defender,,0
2050,Nelson Valdez,24,Paraguay,1983-11-28,Attack,Right,179
3942,Martin Lanig,24,Germany,1984-07-11,Midfield,,0
2767,Alexander Madlung,24,Germany,1982-07-11,Defender,,0
598,Timo Hildebrand,24,Germany,1979-04-05,Goalkeeper,,0
203345,Romuald Lacazette,583,France,1994-01-03,Midfield,Right,175
189435,Jérémi Kimmakon,583,Cote d'Ivoire,1994-05-29,Attack,Right,182
89604,Sébastien Atlan,583,France,1984-11-14,Defender,Left,176
5474,Zoumana Camara,583,France,1979-04-03,Defender,Right,182
16624,Marcell Jansen,41,Germany,1985-11-04,Attack,Left,191
63737,Petr Jiracek,41,Czech Republic,1986-03-02,Midfield,Left,180
165472,Valmir Nafiu,41,North Macedonia,1994-04-23,Attack,Right,175
159037,Ronny Marcos,41,Mozambique,1993-10-01,Defender,Left,174
192266,Tolcay Cigerci,41,Turkey,1995-01-24,Attack,Left,180
61901,Mohammed Abdellaoue,79,Norway,1985-10-23,Attack,,0
45464,Sercan Sararer,79,Turkey,1989-11-27,Attack,Right,180
148123,Sven Mende,41,Germany,1994-01-18,Midfield,Right,186
17885,Karim Haggui,79,Tunisia,1984-01-20,Defender,,0
2334,Marcel Ndjeng,44,Cameroon,1982-05-06,Midfield,Right,180
160670,Joe Gyau,16,United States,1992-09-16,Attack,Both,175
303412,Mitsuru Maruoka,16,Japan,1996-01-06,Midfield,Right,170
2150,Oliver Kirch,16,Germany,1982-08-21,Midfield,Right,182
45685,Marc Hornschuh,16,Germany,1991-03-02,Defender,Right,188
410,Sebastian Kehl,16,Germany,1980-02-13,Midfield,Left,187
47594,Zlatan Alomerovic,16,Serbia,1991-06-15,Goalkeeper,Right,187
148208,Marian Sarr,16,Germany,1995-01-30,Defender,Left,189
189691,Jannik Bandowski,16,Germany,1994-03-30,Defender,Both,189
180704,Matheus Carvalho,162,Brazil,1992-03-11,Attack,Left,177
259275,Anthony de Freitas,162,France,1994-05-10,Midfield,Right,179
146165,Nico Brandenburger,18,Germany,1995-01-17,Midfield,Right,185
152641,Bilal Sezer,18,Turkey,1994-01-25,Midfield,Both,178
837,Thorben Marx,18,Germany,,Midfield,Right,184
129593,Junior Malanda,82,Belgium,1994-08-28,Midfield,Right,181
150163,Xizhe Zhang,82,China,1991-01-23,Attack,Right,180
2358,Patrick Ochs,82,Germany,1984-05-14,Defender,Right,179
203470,Zana Allée,273,France,1994-03-01,Attack,Right,164
62013,Anders Konradsen,273,Norway,1990-07-18,Midfield,Right,183
173579,Christopher Dilo,273,Guadeloupe,1994-01-05,Goalkeeper,Right,189
345225,Steve Shamal,40,France,1996-02-22,Attack,Right,182
228900,David Djigla,40,Benin,1995-08-23,Midfield,Right,175
291103,Clément Badin,40,France,1993-05-26,Midfield,Right,168
12379,Marc Planus,40,France,1982-03-07,Defender,Right,180
5521,Grégory Pujol,3558,France,1980-01-25,Attack,Right,183
61682,Amine Chermiti,3558,Tunisia,1987-12-26,Attack,Left,177
386148,Joe Quigley,989,Ireland,1996-12-10,Attack,,191
57410,Yann Kermorgant,989,France,1981-11-08,Attack,Right,184
416622,Jordan Green,989,England,1995-02-22,Attack,Right,168
225166,Josh Wakefield,989,England,1993-11-06,Midfield,Right,180
10375,Shaun MacDonald,989,Wales,1988-06-17,Midfield,Right,183
3356,Sylvain Distin,989,France,1977-12-16,Defender,Left,192
15838,Elliott Ward,989,England,1985-01-19,Defender,Right,185
56829,Stéphane Zubar,989,Guadeloupe,1986-10-09,Defender,Right,187
37152,Tommy Elphick,989,England,1987-09-07,Defender,Right,188
189487,Rashade Sido,595,Burkina Faso,1995-04-28,Attack,Right,179
353935,Edgar Alexandre,595,France,1996-11-24,Defender,Right,176
126692,Yassine Jebbour,595,Morocco,1991-08-24,Defender,Right,180
18542,François Modesto,595,France,1978-08-19,Defender,Right,183
198015,Jefté Betancor,472,Spain,1993-07-06,Attack,Right,186
420330,Jeremy Betancor,472,Spain,1998-09-10,Attack,,180
45775,Nauzet Alemán,472,Spain,1985-02-25,Attack,Right,181
425571,Carlos González,472,Spain,1997-05-20,Attack,,0
7501,Juan Carlos Valerón,472,Spain,1975-06-17,Attack,Right,186
30846,Emmanuel Culio,472,Argentina,1983-08-30,Midfield,Left,176
15500,Ángel López,472,Spain,1981-03-10,Defender,Right,180
23218,Javier Garrido,472,Spain,1985-03-15,Defender,Left,179
353096,Stéphane Serbourdin,472,Spain,1995-05-18,Defender,,185
14259,Antolín Alcaraz,472,Paraguay,1982-07-30,Defender,Right,187
282725,Dani Lorenzo,472,Spain,1993-04-20,Goalkeeper,,188
253892,Ian González,3709,Spain,1993-02-11,Attack,Right,193
6838,Henok Goitom,3709,Eritrea,1984-09-22,Attack,Right,189
71273,Stefan Scepovic,3709,Serbia,1990-01-10,Attack,Right,187
35562,Ángel Lafita,3709,Spain,1984-08-07,Attack,Right,188
15983,Juan Rodríguez,3709,Spain,1982-04-01,Midfield,Right,185
221295,Borja Galán,3709,Spain,1993-04-26,Attack,Right,182
126731,Javi Noblejas,3709,Spain,1993-03-18,Defender,Left,188
319131,Miguel Muñoz,3709,Spain,1995-01-26,Defender,,179
17491,Roberto Lago,3709,Spain,1985-08-30,Defender,Left,178
337179,José Carrillo,3709,Spain,1995-03-04,Defender,,185
54859,Álvaro Pereira,3709,Uruguay,1985-11-28,Defender,Left,180
111494,John Tshibumbu,3558,DR Congo,1989-01-06,Attack,Right,178
106181,Jacques Zoua,3558,Cameroon,1991-09-06,Attack,Right,189
103054,Louis Poggi,3558,France,1984-06-18,Midfield,Right,173
386553,Côme Casanova,3558,France,1998-09-15,Midfield,,0
39893,Jérôme Le Moigne,3558,France,1983-02-15,Midfield,Right,188
203540,Amos Youga,3558,Central African Republic,1992-12-08,Midfield,Right,186
138949,Mohamed Larbi,3558,Tunisia,1987-09-02,Attack,Both,186
386554,Ghjuvan Andria Piereschi,3558,France,1997-05-19,Midfield,,0
424070,Yohann Campanini,3558,France,1997-01-11,Defender,,175
23918,David Ducourtioux,3558,France,1978-04-11,Defender,Right,177
406738,Charles Vittini,3558,France,1997-09-23,Defender,Left,176
386555,Douti Gbampok,3558,France,1997-08-17,Defender,Right,185
77740,Alassane Touré,3558,France,1989-02-09,Defender,Right,183
216508,Rodéric Filippi,3558,France,1989-02-25,Defender,Right,183
5339,Jérémie Bréchet,3558,France,1979-08-14,Defender,Left,187
395706,Charly Beber Serreri,3558,France,1998-11-20,Goalkeeper,Right,185
405800,Thomas Biancardini,3558,France,1997-11-25,Midfield,,185
399382,Paul-André Guerin,3558,France,1997-09-26,Goalkeeper,,0
63226,Jules Goda,3558,Cameroon,1989-05-30,Goalkeeper,Right,190
148597,Clément Maury,3558,France,1985-11-20,Goalkeeper,Both,182
18277,Marco Sailer,105,Germany,1985-11-16,Attack,,0
335636,Ali Kazimi,105,Germany,1997-06-30,Attack,Right,180
335633,Noel Wembacher,105,Germany,,Attack,Right,192
21039,Milan Ivana,105,Slovakia,1983-11-26,Midfield,Right,170
42072,Tobias Kempe,105,Germany,1989-06-27,Midfield,Right,184
2926,György Garics,105,Austria,1984-03-08,Defender,,0
335635,Jan Finger,105,Germany,,Defender,Left,188
32273,Lukasz Zaluska,105,Poland,1982-06-16,Goalkeeper,Right,190
1743,Patrick Platins,105,Germany,1983-04-19,Goalkeeper,Right,190
335646,Nick Volk,105,Germany,,Attack,Right,184
16628,Michael Stegmayer,105,Germany,1985-01-12,Defender,Left,176
334373,Jhon Fredy Miranda,862,Colombia,1997-03-07,Attack,Right,174
136142,Armando Vajushi,862,Albania,1991-12-03,Attack,Right,180
5893,Giampiero Pinzi,862,Italy,1981-03-11,Midfield,Right,180
139307,Raffaele Pucino,862,Italy,1991-05-03,Defender,Right,183
230611,Matteo Mancosu,4102,Italy,1984-12-22,Attack,Right,182
162942,Federico Franchini,4102,Italy,1994-01-23,Midfield,Right,184
19442,Andrea Lazzari,4102,Italy,1984-12-03,Midfield,Left,184
111438,Matteo Fedele,4102,Switzerland,1992-07-20,Midfield,Right,185
149526,Marco Crimi,4102,Italy,1990-03-17,Midfield,Right,179
165724,Lorenzo Pasciuti,4102,Italy,1989-09-24,Midfield,Right,172
56693,Raffaele Bianco,4102,Italy,1987-08-25,Midfield,Right,180
61358,Filippo Porcari,4102,Italy,1984-04-28,Midfield,Right,176
347647,Vincenzo Ceci,4102,Italy,1998-03-24,Defender,,0
124173,Fabrizio Poli,4102,Italy,1989-05-26,Defender,Right,185
5993,Cristian Zaccardo,4102,Italy,1981-12-21,Defender,,0
348736,Andrea Liotti,4102,Italy,1997-02-20,Goalkeeper,Left,196
21829,Francesco Benussi,4102,Italy,1981-10-15,Goalkeeper,Right,189
66109,Fabio Daprelà,4102,Switzerland,1991-02-19,Defender,Left,183
149946,Raphael Martinho,4102,Brazil,1988-04-15,Midfield,Left,183
22227,Arturo Lupoli,8970,Italy,1987-06-24,Attack,Left,173
5873,Marco Marchionni,1038,Italy,1980-07-22,Midfield,Right,173
312346,Leonardo Serinelli,1038,Italy,1997-05-13,Midfield,Right,175
242550,Edoardo Oneto,1038,Italy,1996-02-23,Midfield,Right,182
257118,Michele Rocca,1038,Italy,1996-02-06,Midfield,Right,183
301235,Giacomo Calò,1038,Italy,1997-02-05,Midfield,Right,180
21859,Mattia Cassani,1038,Italy,1983-08-26,Defender,Right,184
242537,Samuele Massolo,1038,Italy,1996-05-04,Goalkeeper,Right,191
337699,Mattia Cella,252,Italy,1996-01-02,Midfield,,0
340445,Simone Ricozzi,252,Italy,1997-03-24,Midfield,Right,186
77003,Tino Costa,252,Argentina,1985-01-09,Midfield,Left,176
287648,Giuseppe Panico,252,Italy,1997-05-10,Attack,Right,178
320426,Andrea Gulli,252,Italy,1997-11-09,Midfield,Right,182
339892,Francesco Corsinelli,252,Italy,1997-11-21,Defender,Right,180
363803,Sandro Embaló,252,Portugal,1996-05-01,Defender,Left,190
340256,Samuel Delli Carri,252,Switzerland,1997-11-26,Defender,Right,188
340258,Paolo Parente,252,Italy,1997-03-08,Defender,Left,0
337514,Paolo Scannapieco,252,Italy,1997-12-13,Defender,Both,180
312773,Daniele Sommariva,252,Italy,1997-07-18,Goalkeeper,Right,185
43206,Massimiliano Carlini,8970,Italy,1986-08-20,Attack,Right,175
285279,Lorenzo Ranelli,8970,Italy,1996-06-05,Midfield,Left,178
170085,Daniele Altobelli,8970,Italy,1993-03-18,Midfield,Right,188
52188,Robert Gucher,8970,Austria,1991-02-20,Midfield,Right,183
119355,Matteo Ciofani,8970,Italy,1988-02-26,Defender,Right,183
130348,Roberto Crivello,8970,Italy,1991-09-14,Defender,Left,178
91914,Davide Bertoncini,8970,Italy,1991-05-09,Defender,Right,188
44281,Adriano Russo,8970,Italy,1987-06-06,Defender,Right,186
41749,Modibo Diakité,8970,France,1987-03-02,Defender,Right,192
119366,Leonardo Blanchard,8970,Italy,1988-05-06,Defender,Left,187
57644,Lys Gomis,8970,Senegal,1989-10-06,Goalkeeper,Left,186
43237,Massimo Zappino,8970,Italy,1981-06-12,Goalkeeper,Right,190
110577,Damiano Zanon,8970,Italy,1983-02-09,Defender,Right,177
6004,Alessandro Frara,8970,Italy,1982-11-07,Midfield,Right,177
340429,Francesco Faiella,8970,Italy,1997-06-05,Goalkeeper,Right,183
146660,Ronaldo,749,Brazil,1990-04-08,Midfield,Right,178
171307,Joshua Brillante,749,Australia,1993-03-25,Midfield,Right,177
84751,Luca Martinelli,749,Italy,1988-12-20,Defender,Right,185
314468,Andrea Mandelli,6574,Italy,1997-07-12,Midfield,Left,185
340636,Federico Abelli,6574,Italy,1997-01-22,Midfield,,0
318084,Brian Vassallo,6574,Italy,1998-05-21,Goalkeeper,Right,184
337165,Patrick Corbelli,6574,Italy,1997-11-05,Defender,Left,188
15981,Álex Geijo,410,Spain,1982-03-11,Attack,Both,188
53288,Marquinho,410,Brazil,1986-07-03,Attack,Left,182
6031,Antonio Di Natale,410,Italy,1977-10-13,Attack,Right,170
112666,Alessandro Longhi,6574,Italy,1989-06-25,Defender,Left,185
125251,Iván Piris,410,Paraguay,1989-03-10,Defender,Right,174
5793,Giovanni Pasquale,410,Italy,1982-01-05,Defender,Left,182
56917,Daniele Mori,410,Italy,1990-06-28,Defender,Right,191
6750,Maurizio Domizzi,410,Italy,1980-06-28,Defender,Left,185
240400,Agostino Camigliano,410,Italy,1994-07-11,Defender,Left,188
105468,Neuton,410,Brazil,1990-03-14,Defender,Left,182
30873,Germán Denis,800,Argentina,1981-09-10,Attack,Right,182
119213,Richmond Boakye,800,Ghana,1993-01-28,Attack,Right,186
30687,Maxi Moralez,800,Argentina,1987-02-27,Attack,Right,159
57389,Luigi Giorgi,800,Italy,1987-04-19,Midfield,Right,186
76329,Marcelo Estigarribia,800,Paraguay,1987-09-21,Midfield,Left,181
297635,Matteo Gasperoni,800,Italy,1998-09-11,Midfield,Right,185
19435,Gianpaolo Bellini,800,Italy,1980-03-27,Defender,Right,180
34211,Cristiano Del Grosso,800,Italy,1983-03-24,Defender,Left,170
19438,Michele Canini,800,Italy,1985-06-05,Defender,Right,187
316935,Antonio Negro,6195,Italy,1998-06-10,Attack,Right,188
286938,Antonio Calabrese,1025,Italy,1996-06-11,Attack,Right,183
21780,Daniele Cacia,1025,Italy,1983-08-23,Attack,Right,181
35853,Daniele Paponi,1025,Italy,1988-04-16,Attack,Right,182
262521,Enrico Baldini,46,Italy,1996-11-13,Attack,Both,180
263116,Elia Bortoluz,416,Italy,1997-03-29,Attack,Right,193
39090,Fredy Guarín,46,Colombia,1986-06-30,Midfield,Right,183
19726,Nemanja Vidic‎,46,Serbia,1981-10-21,Defender,Right,187
220851,Razvan Popa,46,Romania,1997-01-04,Defender,Both,190
340003,Mattia Bonetto,46,Italy,1997-01-23,Midfield,Right,183
5486,Seydou Keita,12,Mali,1980-01-16,Midfield,Left,183
340660,Lorenzo Vasco,12,Italy,1997-06-19,Midfield,Right,179
18301,Maicon,12,Brazil,1981-07-26,Defender,Right,185
3182,Ashley Cole,12,England,1980-12-20,Defender,Left,176
21517,Ionut Pop,12,Romania,1997-08-01,Goalkeeper,Right,188
287903,Simone Minelli,430,Italy,1997-01-08,Attack,Right,166
28005,Joan Verdú,430,Spain,1983-05-05,Attack,Right,172
55997,José María Basanta,430,Argentina,1984-04-03,Defender,Left,188
245049,Marko Krivicic,1025,Slovenia,1996-02-01,Midfield,Right,178
240961,Rubén Palomeque,1025,Spain,1994-09-12,Defender,Right,185
338100,Riccardo Cestaro,1025,Italy,1997-05-03,Defender,Right,187
115989,Dejan Stojanovic,1025,Austria,1993-07-19,Goalkeeper,Left,196
43760,Kévin Constant,1025,Guinea,1987-05-10,Midfield,Left,184
315910,Alessio Gionta,6195,Italy,1997-04-01,Goalkeeper,Right,190
35491,Mariano Andújar,6195,Argentina,1983-07-30,Goalkeeper,Right,194
6234,Amauri,416,Italy,1980-06-03,Attack,Right,188
124559,Alen Stevanovic,416,Serbia,1991-01-07,Attack,Right,184
377117,Stefano Tindo,416,Italy,1997-04-05,Midfield,Left,185
10255,Alexander Farnerud,416,Sweden,1984-05-01,Midfield,Left,181
352702,Andrea Morello,416,Italy,1997-07-16,Defender,,0
324378,Valerio Mantovani,416,Italy,1996-04-18,Defender,Right,184
6058,Luca Castellazzi,416,Italy,1975-07-19,Goalkeeper,Left,192
427511,Marko Savatovic,416,Croatia,1998-01-05,Goalkeeper,Right,0
22203,Antonio Nocerino,5,Italy,1985-04-09,Midfield,Right,175
290785,Sebastián Gamarra,5,Bolivia,1997-01-15,Midfield,Right,178
343949,Zakaria Hamadi,5,Italy,1998-03-21,Midfield,Left,182
264480,Francesco Bordi,5,Italy,1997-01-28,Defender,Left,0
5422,Philippe Mexès,5,France,1982-03-30,Defender,Right,187
15420,Alex,5,Brazil,1982-06-17,Defender,Right,188
295766,Alessandro Livieri,5,Italy,1997-01-21,Goalkeeper,Left,190
3507,Christian Abbiati,5,Italy,1977-07-08,Goalkeeper,Right,191
264485,Ivan De Santis,5,Italy,1997-05-21,Defender,Right,184
343504,Guido Vadalá,506,Argentina,1997-02-08,Attack,Right,169
340066,Stefano Pellini,506,Italy,1997-08-06,Midfield,Right,175
340267,Giulio Parodi,506,Italy,1997-09-30,Defender,Right,188
347885,Fabio Morselli,506,Italy,1998-04-07,Attack,Left,181
203361,Manuel Arteaga,458,Venezuela,1994-06-17,Attack,Left,182
5980,Luca Toni,276,Italy,1977-05-26,Attack,,0
19708,Boško Janković,276,Serbia,1984-03-01,Attack,Right,183
38592,Juanito Gómez,276,Argentina,1985-05-20,Attack,Right,178
243871,Nicola Guglielmelli,276,Germany,1997-07-23,Midfield,Right,170
39831,Leandro Greco,276,Italy,1986-07-19,Midfield,Left,184
209048,Luca Checchin,276,Italy,1997-05-03,Midfield,Both,182
5974,Matuzalém,276,Brazil,1980-06-10,Midfield,Left,178
341087,Alberto Tronco,276,Italy,1997-05-22,Attack,Right,181
373359,Andrea Badan,276,Italy,1998-03-21,Defender,Left,176
56609,Eros Pisano,276,Italy,1987-03-31,Defender,Right,186
373358,Enrico Vencato,276,Italy,1998-12-19,Goalkeeper,Right,185
86083,Richard Marcone,276,Italy,1993-01-21,Goalkeeper,Right,184
2904,Rafa Márquez,276,Mexico,1979-02-13,Defender,Right,184
287836,Alessandro Speri,276,Italy,1996-09-25,Attack,Right,178
10,Miroslav Klose,398,Germany,1978-06-09,Attack,Right,184
6043,Stefano Mauri,398,Italy,1980-01-08,Attack,Left,184
340448,Kristjan Matosevic,398,Croatia,1997-06-05,Goalkeeper,Left,196
289085,Simone Mattia,398,Italy,1996-01-19,Midfield,Right,177
280416,Housem Ferchichi,458,Italy,1996-03-26,Midfield,Right,184
16651,Enzo Maresca,458,Italy,1980-02-10,Midfield,Right,180
49521,Francesco Bolzoni,458,Italy,1989-05-07,Midfield,Right,183
250781,Roberto Pirrello,458,Italy,1996-05-30,Defender,Right,191
255930,Aristote N'Dongala,995,DR Congo,1994-01-19,Attack,Left,174
126697,Hicham M'Laab,995,France,1990-02-27,Attack,Left,178
111783,Alejandro Bedoya,995,United States,1987-04-29,Midfield,Right,182
12149,Lorik Cana,995,Albania,1983-07-27,Midfield,Right,186
51283,Rémi Gomis,995,Senegal,1984-02-14,Midfield,Left,180
5544,Johan Audel,995,Martinique,1983-12-12,Attack,,0
290577,Antony Ranieri,417,France,1997-06-21,Attack,Right,163
241325,Edwin Maanane,1421,France,1995-02-03,Attack,Right,182
295401,Hazem Haj-Hassen,40,Tunisia,1996-02-15,Attack,Right,181
182813,Youssef Ben Ali,415,Morocco,1995-02-04,Attack,Right,168
182903,Zakarie Labidi,1041,France,1995-02-08,Attack,Left,178
178349,Sana Zaniou,415,Burkina Faso,1994-12-31,Attack,Right,170
64229,Mihai Roman,415,Romania,1984-10-16,Attack,Right,174
85863,Gueïda Fofana,1041,France,1991-05-16,Midfield,Right,182
17348,Steeve Elana,1082,Martinique,1980-07-11,Goalkeeper,Right,187
329221,Maxime Spano,415,Algeria,1994-10-31,Defender,Right,184
75058,William Matheus,415,Brazil,1990-04-02,Defender,Left,181
9828,Ricardo Carvalho,162,Portugal,1978-05-18,Defender,Right,182
339089,Abdou Aziz Thiam,162,France,1997-01-15,Midfield,Right,180
384667,Kévin Zinga,40,France,1997-05-01,Attack,,178
